,DateOccured,DateReported,Location,Duration
44711,20070920,20071015," Savona (Canada), BC",10 sec.
44712,20070929,20070929," Moore, OK",4 mins
44713,20070927,20071002," Hilton Head Island, SC",10 mins
44714,20071103,20071105," McDonough, GA",30 minutes
44715,20071108,20071108," El Cajon, CA",on going
44716,20071010,20071011," Northglenn, CO",15 seconds
44717,20071109,20071109," Aiken, SC",15 minutes
44718,20070905,20071005," Maple Ridge (Canada), BC",1 hour approx.
44719,19780101,20071006," Sagle, ID",20 Seconds
44720,20070930,20070930," Loveland, CO",10 seconds
44721,20061004,20071118," Sacramento, CA",
44722,20071025,20071026," Sioux Falls, SD, SD",15 minutes
44723,19930601,20071113," Banja Luka (Bosnia),",10 seconds
44724,20070926,20071027," Richland, WA",10 min
44725,20071028,20071114," Chicago, IN",one minute
44726,20071114,20071114," San Diego, CA",15 minutes
44727,20071030,20071030," Reading`, PA",5 seconds
44728,20071111,20071114," Royal Palm Beach, FL",10 secods
44729,20071021,20071021," Eau Claire, WI",10 seconds
44730,20070816,20071023," Woodbridge, NJ",1 minute
44731,19540915,20071113," Palmer Township, PA",9-10 minutes
44732,20071114,20071114," San Diego, CA",10 Minutes
44733,20071009,20071009," Waynesville, NC",Longer than a cigarette b
44734,20071007,20071007," Irvine, CA",5 minutes
44735,20071119,20071120," Huntsville, AL",2 hrs
44736,20020713,20071015," Portland, OR",3 minutes.
44737,20071112,20071113," Adairsville, GA",1 hour +
44738,19780615,20071101," Jarabacoa (Dominican Republic),",5 Mins
44739,20071013,20071013," Kirkcaldy (UK/Scotland),",10 mins +
44740,20070926,20071002," Clinton, CT",40 SECONDS
44741,20071011,20071011," Carlton, OR",15min
44742,20071019,20071024," Joshua, TX",
44743,20071010,20071010," West Palm Beach florida, FL",approx 3 mins
44744,20071101,20071101," San Rafael, CA",8 mins
44745,20071101,20071101," Topsfield, MA",3 minutes
44746,20070911,20071003," Wheeling, WV",15 min
44747,20071105,20071106," Westminster, CO",10 Sec
44748,20070924,20071013," LosAlamos, NM",3sec
44749,19730606,20071106," Brockton, MA",dont know
44750,20071108,20071114," Mobile, AL",5 seconds
44751,19820720,20071013," Athol, MA",10 minutes
44752,20050630,20071113," Jackson, PA",30 sec
44753,20070908,20070930," London (UK/England),",30sec to a min
44754,20071103,20071103," Portland, OR",4 minutes
44755,19940701,20071026," Canton, OH",2 minutes
44756,20071027,20071030," Oshawa (Canada), ON",5 seconds
44757,20071105,20071104," Midwest City, OK",45 minutes
44758,20071108,20071109," Newark, DE",1-2 seconds
44759,20071003,20071003," North Bend, WA",2
44760,20071122,20071122," Delran, NJ",5 minutes
44761,20000226,20071003," New York City (Brooklyn), NY",walk
44762,19730701,20071112," Fort Huachuca, AZ",10 minutes
44763,20071106,20071108," Providence, RI",one minute
44764,20071117,20071118," Monee, IL",2.5 min
44765,20071014,20071017," Little Rock, AR",15 Seconds
44766,20070922,20070930," Lawton, MI",2.5 Hours
44767,20071019,20071020," Keller, TX",7 seconds
44768,19981215,20071114," Waterford, WI",5 min
44769,20071006,20071107," Mountain View, CA",25 seconds
44770,20071022,20071023," Hillsborough, NJ",five minutes
44771,20070915,20071015," Silverdale, WA",20 sec
44772,20070820,20071023," Myrtle Beach, SC",5 minutes
44773,20071007,20071007," York, PA",1 hr 30 min
44774,20071010,20071011," Downingtown, PA",1 to 1 1/2 minutes
44775,20071020,20071020," Peoria, IL",10 seconds
44776,19600630,20071021," Litchfield, PA",10 muntes?
44777,20071113,20071115," Cathedral City, CA",1 minute
44778,20071018,20071019," Hendersonvlle, TN",2 minutes
44779,20071029,20071029," Las Vegas, NV",10 sec
44780,20071105,20071113," Niagra Falls (Canada), ON",15 minutes
44781,20071023,20071023," Burnley  (Lancashire) (UK/England),",3 mins
44782,20071002,20071003," Cottonwood, AZ",2 minutes
44783,20071023,20071023," Everett, WA",20 Min
44784,20071016,20071016," Utica, NY",10 seconds
44785,20060415,20071113," Rome, GA",30 seconds
44786,20071012,20071112," West Los Angeles, CA",10 minutes
44787,20071017,20071017," Kristiansand (Norway),",60-120 sec maybe more
44788,20071104,20071104," Lubbock, TX",4 seconds
44789,20071009,20071010," Murfreesboro, TN",5 seconds
44790,20041010,20071107," Columbia, MO",1 min
44791,20070927,20070929," Chandler, AZ",Unknown
44792,20071028,20071120," Nacogdoches, TX",Brief
44793,20071030,20071101," Table Rock, SC",Brief (1-2 min.)
44794,20071119,20071119," Modesto, CA",5 mins
44795,19980715,20071120," Sterling, VA",15 min
44796,19910501,20071114," New York City (Brooklyn), NY",5 minutes
44797,20071014,20071018," Birch Bay, WA",am
44798,20071105,20071105," Madera, CA",3 minutes
44799,20071024,20071024," Warner Robins, GA",10mins
44800,20071021,20071022," Mooresville, NC",8 seconds
44801,20071026,20071028," Vanvouver (Canada), BC",30 seconds
44802,20040821,20071004," Tinley Park, IL",30-45 min
44803,19770714,20071026," Live Oak, CA",1 hour
44804,20071104,20071104," Quincy, CA",6 minutes
44805,20071111,20071111," Spokane Valley, WA",1 min 40sec
44806,20071021,20071021," Holden, LA",30 minutes
44807,20071116,20071116," Blue Springs, MO",30 minutes
44808,20071103,20071105," Birmingham (UK/England),",5 minutes
44809,20071019,20071019," Leamington Spa (UK/England),",20 minutes
44810,20071102,20071102," Normal, IL",20 secs
44811,20071116,20071116," Skelmersdale (UK/England),",3 minutes
44812,19760501,20071031," Lakewood, CO",5-7 min
44813,20071024,20071024," Aldershot (UK/England),",1 min
44814,20071030,20071030," Las Vegas, NV",2 to 3 minutes
44815,20071011,20071011," Seattle, WA",10 seconds
44816,19941001,20071114," Warsaw, MO",10 Minutes
44817,20071101,20071102," Hertford, NC",8 seconds
44818,20071101,20071102," Franklin Park, IL",5 seconds
44819,19940901,20071114," Sitka, OR",1 minute
44820,20071031,20071101," Colorado Springs, CO",2 Min
44821,20050815,20071029," Marysville, WA",several minutes
44822,20071111,20071111," Cut Bank, MT",15 seconds
44823,20071109,20071109," Franklin Furnance, OH",90 min
44824,20071029,20071029," Sioux Falls, SD",2 minutes
44825,20071014,20071014," Westfir, OR",6 seconds
44826,20070930,20070930," Clarkton, NC",5 Minutes
44827,20070812,20071115," Omak, WA",3sec
44828,20071108,20071109," Lancaster, PA",2 seconds
44829,20071105,20071105," Louisville, KY",still there
44830,20071006,20071018," Boonville, IN",30 minutes
44831,20071117,20071116," New York City (Staten Island), NY",1 second
44832,20071112,20071113," Kingman, AZ",5 minutes
44833,20071115,20071117," Richmond Hill, GA",3 minutes
44834,20071015,20071015," Bremerton, WA",About 5-7 min.
44835,20040108,20071008," Bundaberg (Australia),",10mins
44836,20071030,20071102," Pickens, SC",15 minutes
44837,20071014,20071021," Redondo Beach, CA",3:minutes
44838,20071103,20071105," Grand Rapids, OH",10 seconds
44839,20071018,20071019," Gillingham (UK/England),",3 mins
44840,20071103,20071105," San Francisco, CA",20 minutes
44841,19970115,20071116," Columbia, SC",4 seconds
44842,20070929,20070929," West Yellowstone, MT",2 minutes
44843,20071103,20071103," Corona, CA",2 min
44844,20071030,20071031," Iowa Park, TX",2 minutes
44845,20070930,20071027," Tempe, AZ",2 min.
44846,20070921,20071121," Bastrop, TX",45 seconds
44847,20070912,20071028," Laurens, SC",15 MIN
44848,20071024,20071025," Stevenage (UK/England),",2 Minutes
44849,20071026,20071026," San Antonio, TX",1 minute
44850,20041015,20070930," Gainesville, FL",15 minutes
44851,20071116,20071122," Delran, NJ",5 minutes
44852,20071102,20071102," Hershey, NE",20 seconds
44853,20071009,20071011," Fulton, MO",5 seconds
44854,20071026,20071105," Oregon City, OR",5 seconds
44855,19960401,20071113," Wartrace, TN",5 Minutes
44856,20071024,20071024," Columbus, NE",5-10 MIN
44857,20071013,20071015," Mooresville, NC",5 minutes
44858,20071001,20071005," Youngstown, FL",
44859,20071016,20071017," Wheaton, MD",&lt;1minute
44860,20071105,20071105," Louisville, KY",45+
44861,20070922,20070929," San Pablo, CO",30 min
44862,20071118,20071119," Chevy Chase, MD",15 min.
44863,20071002,20071015," Avon Park, FL",15 min
44864,20071103,20071103," Cimarron, KS",1 minute
44865,20050601,20071019," Brazil (SP),",there were a mind laps
44866,20071105,20071122," White Bluff, TN",20 to 25 seconds
44867,20071026,20071025," Bangkok (Thailand),",4:00~6:00
44868,20071117,20071120," Winter Haven, FL",5 min
44869,19840901,20071108," Medanales, NM",1min
44870,20071025,20071108," Victoria (Canada), BC",60 SECONDS
44871,20071020,20071023," Cincinnati, OH",5 minutes
44872,19841124,20071017," Williamstown, MA",20 mins
44873,20070812,20071118," Alameda, CA",3 hours at least
44874,20071002,20071002," Claremont, CA",2 hours
44875,20071105,20071106," Norman, OK",3-4 min
44876,19961210,20071116," Memphis, TN",5 minutes
44877,20071105,20071110," Anchorage, AK",4-5 seconds
44878,20071105,20071105," Springfield, IL",10 Sec
44879,20040514,20071108," , AZ",5 minutes
44880,20071110,20071111," Jacksonville, FL",3-5 Minutes
44881,20071015,20071015," Lincoln Beach, OR",30 sec
44882,20071108,20071109," Baytown, TX",for about ten minutes
44883,20020617,20071008," Detroit, MI",1 second
44884,20071005,20071030," Quincy, CA",3-4 minutes
44885,19500607,20071101," Kensington, MD",10 minutes
44886,20071008,20071018," Kota Kinabalu (Malaysia),",
44887,19950701,20071111," Greenville, SC",15 minutes
44888,20071028,20071028," Bolingbrook, IL",15 Minutes
44889,20071021,20071022," Daphne, AL",all night
44890,20071106,20071106," Cedar, UT",09:00pm
44891,20071107,20071113," Edina, MN",5 minutes
44892,20071009,20071009," Loveland, CO",:30 minutes
44893,20070515,20071002," Nevada, NV",
44894,20071012,20071013," Monton (Canada), NB",an going
44895,20070420,20071115," Great Barrier Reef (at sea) (Australia),",
44896,20071115,20071115," Rome, GA",5 minutes
44897,20071123,20071123," Battle Ground, WA",30 minutes
44898,20071001,20071001," Ballinger, TX",5 minutes
44899,20071001,20071012," Deer Park, NY",4 mins
44900,20071019,20071021," Clinton Township, MI",5 minutes
44901,19880601,20071020," Boca de Uchire (Venezuela),",20 seconds
44902,19951020,20071021," Simi Valley, CA",MANY HOURS
44903,20071022,20071023," Monterey, CA",2 minutes
44904,20071007,20071008," Quincy, CA",30 minutes
44905,20071102,20071102," Sudbury (Canada), ON",still
44906,20070815,20071113," Browns Mills, NJ",10 minutes
44907,20071001,20071101," Barrie (Canada), ON",1min
44908,20030823,20071115," Sedona, AZ",5 Minutes
44909,20071007,20071101," Poplarville, MS",
44910,19870801,20071116," Carlsbad, CA",2-3 minutes
44911,20071111,20071111," Lompoc, CA",5 Minutes
44912,20071007,20071007," Long Beach, CA",1 hour
44913,20071014,20071014," Barquisimeto (Venezuela),",At least 2 minutes
44914,19870601,20071110," San Francisco, CA",2-4 hours
44915,20071004,20071008," Boyne Falls, MI",8 seconds
44916,20071008,20071010," Toledo, OH",25-30
44917,19800115,20071004," Toronto (Canada), ON",8 Minutes
44918,20071112,20071115," Stillwater, OK",1 minute
44919,20071020,20071020," Sioux Lookout (Canada), ON",3 seconds
44920,20071101,20071104," Las Cruces, NM",5 minutes
44921,20071102,20071103," Indio, CA",5 minutes
44922,20071102,20071102," Deline (Canada), NT",6 hours
44923,20070914,20071011," Papakura (New Zealand),",x
44924,20071025,20071026," Battle Creek, MI",5-7 min
44925,20011031,20071107," Roswell, NM",photo
44926,20071106,20071106," Goodyear, AZ",5 seconds
44927,19661110,20071015," Kodiak Naval Station, AK",approx. 6 hrs
44928,20071020,20071021," Grand Rapids, MI",1min
44929,20071021,20071022," Chicago, IL",10 seconds
44930,20071105,20071105," Savannah (Wilmington Island), GA",5 seconds
44931,20071021,20071021," Rochester Hills, MI",3 hrs
44932,20071002,20071003," Colorado Springs, CO",20 mins.
44933,20071028,20071028," Tacoma, WA",20min
44934,20071029,20071029," Emeryville, CA",8 seconds
44935,20071006,20071112," Arlington Heights, IL",1 minute
44936,20071101,20071114," Plymouth, MA",30 min
44937,20020812,20071014," Concord, CA",45 sec
44938,20071117,20071118," Bartow, FL",3-4 Min.
44939,20071106,20071107," Tarzana, CA",15 seconds
44940,20071026,20071026," Duluth, MN",30 min.
44941,20070719,20071111," Detroit Lakes, MN",30 Seconds
44942,20071005,20071006," Chandler, AZ",3+ hours
44943,20060815,20071101," Tensed (near), ID",45 seconds
44944,20071025,20071027," Philadelphia, PA",one minute
44945,20071107,20071108," San Jose, CA",1 minute
44946,20050302,20071119," Bethel, OH",20 minutes
44947,20071020,20071023," Pittsfield, IL",1 to 2 minutes
44948,20071024,20071024," Kenosha, WI",5 seconds
44949,20070101,20071004," Manitou Beach, MI",not sure
44950,20071003,20071003," Mora, MN",Brief
44951,20050824,20071114," Edmonton (Canada), AB",30-60 seconds
44952,20071010,20071011," Fleming, CO",10 minutes
44953,20070925,20070930," El Cajon, CA",10 Minutes
44954,19790925,20071102," Cottage Grove, MN",5 minutes
44955,20070902,20071001," Modesto (on I-5; 130 miles south of Sacramento), CA",40 sec
44956,20071102,20071104," San Antonio, TX",40-45seconds
44957,20071003,20071004," Mount Vernon /Pelham, NY",3 minutes
44958,20071006,20071006," Sedalia, CO",5 min.
44959,20071021,20071020," Hereford (UK/England),",15 minutes
44960,20070928,20070929," Humble, TX",10 seconds
44961,20070101,20071028," Eagle Pass, TX",15 minutes
44962,20070928,20071002," Richmond, VA",5 min.
44963,20070930,20070930," Newport Beach, CA",3 minutes
44964,20071101,20071102," St. Louis, MO",at least 6 hours
44965,20070831,20071013," Scarborough (Canada), ON",15 mins
44966,20071108,20071112," Silver Spring, MD",15 Seconds
44967,20071002,20071004," Murrysville, PA",1hr
44968,20050110,20071112," Shavat (Uzbekistan),",About 30 seconds
44969,20071001,20071007," Tryon, NC",10 seconds
44970,20070628,20071109," Lake Isabella, CA",5 minutes
44971,0,20071028," West Palm, FL",30-60 seconds
44972,19990404,20071120," Eastbourne (UK/England),",1 minute
44973,20071028,20071030," Chicago Heights, IL",
44974,20071121,20071121," Carmichael, CA",2hrs at least
44975,20071008,20071008," Hartsville, SC",
44976,20071021,20071021," Hagerstown (near), MD",3-5 seconds
44977,20071023,20071026," Warner Robins, GA",10 mins
44978,20071109,20071117," Destin, FL",3 minutes
44979,20061115,20071115," Cape Canaveral, FL",8 seconds
44980,20050615,20071116," East Millinocket, ME",5 seconds
44981,19970610,20070930," Newport, ME",5 mins.
44982,20071013,20071022," Timaru (New Zealand),",10
44983,20071122,20071122," Lewes, DE",1hour
44984,20071005,20071105," Danbury, CT",Still happening
44985,20071107,20071108," Springfield, OH",3-5 minuets
44986,20071012,20071017," Indiana/Ohio (in flight), IN",5 minutes
44987,20071019,20071026," Brule, WI",1 hour
44988,20071110,20071111," Palm Beach Gardens, FL",10 mins
44989,20071009,20071009," Toledo, OH",5 seconds
44990,20071003,20071004," Columbia, MO",3 minutes
44991,20071021,20071022," Maysville, KY",1 month
44992,20071121,20071120," Huntington Station, NY",3 seconds
44993,20070801,20071026," Vancouver (Canada), BC",15-20 sec
44994,20071109,20071113," Indian Trail, NC",about 2 seconds
44995,20071108,20071112," Cleveland, OH",5 Min
44996,20070930,20071001," La Vista, NE",2 min
44997,20071010,20071010," Austin, TX",3 seconds
44998,20071104,20071105," Parkland, WA",45 minutes
44999,20071112,20071112," East Fishkill, NY",
45000,20071112,20071113," Palm Springs, CA",:10
45001,20071109,20071110," Frisco, TX",20-30 sec
45002,20060331,20070929," Pullmam, WA",1 hour
45003,20071113,20071113," Sedona, AZ",5 minutes
45004,20070923,20070929," Ringgold, GA",45 minutes
45005,20011015,20071018," Mt. Olive, WV",around 1min
45006,20070915,20071028," Kingston, RI",2 minutes
45007,20071109,20071113," Redondo Beach, CA",2 Minutes
45008,19990815,20071025," Gaylesville, AL",10 minutes
45009,20070904,20071113," North Myrtle Beach, SC",30 minutes
45010,20071105,20071108," Alexandria, VA",20 seconds
45011,20071115,20071116," Hurst, TX",12 seconds
45012,20071013,20071013," VanCleave, MS",3 Hours
45013,20061115,20071111," Birmingham, AL",10-15 Seconds
45014,20071013,20071013," Henderson, NV",1.5
45015,20071101,20071102," Leslie County, KY",10 min
45016,20071019,20071020," Keller, TX",2 minutes
45017,20070915,20071002," Cypress Hills - West Block (Canada), SK",1.25 hours
45018,20071105,20071109," Bishop, CA",3 MINUITES
45019,20071028,20071030," (observed from airplane), IN",30 minutes plus
45020,20070929,20070930," Cherry Spring, PA",5 seconds
45021,20071108,20071109," Aztec, NM",1 hour
45022,20040701,20071115," Brisbane (Australia),",1minute
45023,19870317,20071111," New York City (Bronx), NY",15 Minutes
45024,20071029,20071029," Sterling Heights, MI",5 min
45025,20071101,20071101," Pleasanton, CA",3 minutes
45026,20071028,20071028," Tarentum, PA",1-3 Minutes
45027,20071009,20071009," Claremont, CA",5 HOURS
45028,20071014,20071015," Blairstown, NJ",5 Minutes
45029,20071112,20071113," Kaanapali, HI",2 min
45030,20071003,20071004," Burnsville, MN",Hour and a half
45031,20071110,20071113," Pasadena, CA",05:50
45032,20071028,20071031," Margaretville, NY",3 seconds
45033,20071022,20071023," Ocala, FL",2-3 seconds
45034,20060502,20071012," Tacoma, WA",7 seconds
45035,20071003,20071004," Crossville, TN",7 minutes
45036,20071020,20071020," Rock Falls, WI",15 minutes
45037,20071112,20071113," Lake Havasu City, AZ",4-6 minutes
45038,20071102,20071102," Rocklin, CA",2 min
45039,20071013,20071013," Noida (India),",2 MINUTES
45040,20070921,20070929," North Dartmouth, MA",30 seconds
45041,20050619,20071103," Bellevue, WA",4 Minutes
